id,y,z,x,location
105103,-1875.423822387,2984.103612716,-2630.975747962,barrel
105104,-1881.969398709,2986.261315913,-2626.285254302,barrel
105105,-1888.514975031,2984.103612716,-2621.594760642,barrel
105106,-1893.306669464,2978.208657956,-2618.16108097,barrel
105107,-1895.060551353,2970.156,-2616.904266982,barrel
105108,-1893.306669464,2962.103342044,-2618.16108097,barrel
105109,-1888.514975031,2956.208387284,-2621.594760642,barrel
105110,-1881.969398709,2954.050684087,-2626.285254302,barrel
105111,-1875.423822387,2956.208387284,-2630.975747962,barrel
105112,-1870.632127955,2962.103342044,-2634.409427634,barrel
105113,-1872.820037483,2970.156,-2628.053627086,barrel
105114,-1876.261250602,2977.488693945,-2625.587688638,barrel
105115,-1883.14367684,2977.488693945,-2620.655811741,barrel
105116,-1886.584889959,2970.156,-2618.189873293,barrel
105117,-1883.14367684,2962.823306055,-2620.655811741,barrel
105118,-1876.261250602,2962.823306055,-2625.587688638,barrel
105119,-1878.921331159,2970.156,-2622.031680962,barrel
105201,-2487.35838393,2970.156,-2062.156809202,barrel
105202,-2488.727216347,2978.208657956,-2060.488882076,barrel
105203,-2492.466936057,2984.103612716,-2055.932020424,barrel
105204,-2497.575488185,2986.261315913,-2049.707231647,barrel
105205,-2502.684040312,2984.103612716,-2043.482442869,barrel
105206,-2506.423760022,2978.208657956,-2038.925581217,barrel
105207,-2507.792592439,2970.156,-2037.257654091,barrel
105208,-2506.423760022,2962.103342044,-2038.925581217,barrel
105209,-2502.684040312,2956.208387284,-2043.482442869,barrel
105210,-2497.575488185,2954.050684087,-2049.707231647,barrel
105211,-2492.466936057,2956.208387284,-2055.932020424,barrel
105212,-2488.727216347,2962.103342044,-2060.488882076,barrel
105213,-2489.195572437,2970.156,-2053.783377525,barrel
105214,-2491.881297228,2977.488693945,-2050.510812398,barrel
105215,-2497.25274681,2977.488693945,-2043.965682145,barrel
105216,-2499.938471601,2970.156,-2040.693117018,barrel
105217,-2497.25274681,2962.823306055,-2043.965682145,barrel
105218,-2491.881297228,2962.823306055,-2050.510812398,barrel
105219,-2493.530375227,2970.156,-2046.387493236,barrel
105301,-717.992556383,2687.42,-3150.226837043,barrel
105302,-720.093893854,2695.472657956,-3149.736873864,barrel
105303,-725.834854588,2701.367612716,-3148.398269566,barrel
105304,-733.677152794,2703.525315913,-3146.56970209,barrel
105305,-741.519451,2701.367612716,-3144.741134614,barrel
105306,-747.260411734,2695.472657956,-3143.402530316,barrel
105307,-749.361749205,2687.42,-3142.912567138,barrel
105308,-747.260411734,2679.367342044,-3143.402530316,barrel
105309,-741.519451,2673.472387284,-3144.741134614,barrel
105310,-733.677152794,2671.314684087,-3146.56970209,barrel
105311,-725.834854588,2673.472387284,-3148.398269566,barrel
105312,-720.093893854,2679.367342044,-3149.736873864,barrel
105313,-724.547518254,2687.42,-3144.702156553,barrel
105314,-728.670458412,2694.752693945,-3143.74082174,barrel
105315,-736.916338726,2694.752693945,-3141.818152114,barrel
105316,-741.039278883,2687.42,-3140.856817302,barrel
105317,-736.916338726,2680.087306055,-3141.818152114,barrel
105318,-728.670458412,2680.087306055,-3143.74082174,barrel
105319,-732.488877616,2687.42,-3141.473467789,barrel
105401,-1508.866255113,2687.42,-2857.055312735,barrel
105402,-1510.769179444,2695.472657956,-2856.038178489,barrel
105403,-1515.968065399,2701.367612716,-2853.259316051,barrel
105404,-1523.069875686,2703.525315913,-2849.463319368,barrel
105405,-1530.171685972,2701.367612716,-2845.667322685,barrel
105406,-1535.370571927,2695.472657956,-2842.888460247,barrel
105407,-1537.273496258,2687.42,-2841.871326001,barrel
105408,-1535.370571927,2679.367342044,-2842.888460247,barrel
105409,-1530.171685972,2673.472387284,-2845.667322685,barrel
105410,-1523.069875686,2671.314684087,-2849.463319368,barrel
105411,-1515.968065399,2673.472387284,-2853.259316051,barrel
105412,-1510.769179444,2679.367342044,-2856.038178489,barrel
105413,-1513.767969546,2687.42,-2850.022332196,barrel
105414,-1517.501612166,2694.752693945,-2848.026658638,barrel
105415,-1524.968897406,2694.752693945,-2844.035311522,barrel
105416,-1528.702540026,2687.42,-2842.039637964,barrel
105417,-1524.968897406,2680.087306055,-2844.035311522,barrel
105418,-1517.501612166,2680.087306055,-2848.026658638,barrel
105419,-1520.603087507,2687.42,-2844.848283286,barrel
105501,-2196.913212077,2687.42,-2369.180190371,barrel
105502,-2198.488042119,2695.472657956,-2367.705201076,barrel
105503,-2202.790557809,2701.367612716,-2363.675455381,barrel
105504,-2208.667903541,2703.525315913,-2358.170720392,barrel
105505,-2214.545249273,2701.367612716,-2352.665985402,barrel
105506,-2218.847764963,2695.472657956,-2348.636239707,barrel
105507,-2220.422595005,2687.42,-2347.161250412,barrel
105508,-2218.847764963,2679.367342044,-2348.636239707,barrel
105509,-2214.545249273,2673.472387284,-2352.665985402,barrel
105510,-2208.667903541,2671.314684087,-2358.170720392,barrel
105511,-2202.790557809,2673.472387284,-2363.675455381,barrel
105512,-2198.488042119,2679.367342044,-2367.705201076,barrel
105513,-2199.827635334,2687.42,-2361.118195784,barrel
105514,-2202.917538842,2694.752693945,-2358.224185335,barrel
105515,-2209.097345858,2694.752693945,-2352.436164439,barrel
105516,-2212.187249366,2687.42,-2349.542153991,barrel
105517,-2209.097345858,2680.087306055,-2352.436164439,barrel
105518,-2202.917538842,2680.087306055,-2358.224185335,barrel
105519,-2205.0907099,2687.42,-2354.351389612,barrel
105601,-2735.244164208,2687.42,-1719.849353289,barrel
105602,-2736.383577898,2695.472657956,-1718.017027028,barrel
105603,-2739.496513987,2701.367612716,-1713.011018586,barrel
105604,-2743.748863766,2703.525315913,-1706.172683882,barrel
105605,-2748.001213546,2701.367612716,-1699.334349178,barrel
105606,-2751.114149635,2695.472657956,-1694.328340736,barrel
105607,-2752.253563325,2687.42,-1692.496014475,barrel
105608,-2751.114149635,2679.367342044,-1694.328340736,barrel
105609,-2748.001213546,2673.472387284,-1699.334349178,barrel
105610,-2743.748863766,2671.314684087,-1706.172683882,barrel
105611,-2739.496513987,2673.472387284,-1713.011018586,barrel
105612,-2736.383577898,2679.367342044,-1718.017027028,barrel
105613,-2735.97268316,2687.42,-1711.307756261,barrel
105614,-2738.208275739,2694.752693945,-1707.712630952,barrel
105615,-2742.679460895,2694.752693945,-1700.522380335,barrel
105616,-2744.915053474,2687.42,-1696.927255026,barrel
105617,-2742.679460895,2680.087306055,-1700.522380335,barrel
105618,-2738.208275739,2680.087306055,-1707.712630952,barrel
105619,-2739.305044497,2687.42,-1703.409339485,barrel
105701,-300.662916862,2404.684,-3216.993044175,barrel
105702,-302.810230127,2412.736657956,-3216.781552278,barrel
105703,-308.676799069,2418.631612716,-3216.20374567,barrel
105704,-316.690681276,2420.789315913,-3215.414447165,barrel
105705,-324.704563484,2418.631612716,-3214.62514866,barrel
105706,-330.571132425,2412.736657956,-3214.047342052,barrel
105707,-332.718445691,2404.684,-3213.835850155,barrel
105708,-330.571132425,2396.631342044,-3214.047342052,barrel
105709,-324.704563484,2390.736387284,-3214.62514866,barrel
105710,-316.690681276,2388.578684087,-3215.414447165,barrel
105711,-308.676799069,2390.736387284,-3216.20374567,barrel
105712,-302.810230127,2396.631342044,-3216.781552278,barrel
105713,-307.882915633,2404.684,-3212.371222306,barrel
105714,-312.096062839,2412.016693945,-3211.956263525,barrel
105715,-320.522357249,2412.016693945,-3211.126345963,barrel
105716,-324.735504454,2404.684,-3210.711387183,barrel
105717,-320.522357249,2397.351306055,-3211.126345963,barrel
105718,-312.096062839,2397.351306055,-3211.956263525,barrel
105719,-316.177764015,2404.684,-3210.20671082,barrel
105801,-1123.037144199,2404.684,-3029.559375321,barrel
105802,-1125.056551408,2412.736657956,-3028.799324267,barrel
105803,-1130.573674506,2418.631612716,-3026.72282617,barrel
105804,-1138.110204814,2420.789315913,-3023.886277019,barrel
105805,-1145.646735121,2418.631612716,-3021.049727868,barrel
105806,-1151.163858219,2412.736657956,-3018.973229771,barrel
105807,-1153.183265429,2404.684,-3018.213178717,barrel
105808,-1151.163858219,2396.631342044,-3018.973229771,barrel
105809,-1145.646735121,2390.736387284,-3021.049727868,barrel
105810,-1138.110204814,2388.578684087,-3023.886277019,barrel
105811,-1130.573674506,2390.736387284,-3026.72282617,barrel
105812,-1125.056551408,2396.631342044,-3028.799324267,barrel
105813,-1128.814911955,2404.684,-3023.226365025,barrel
105814,-1132.777100415,2412.016693945,-3021.735102886,barrel
105815,-1140.701477336,2412.016693945,-3018.752578606,barrel
105816,-1144.663665796,2404.684,-3017.261316466,barrel
105817,-1140.701477336,2397.351306055,-3018.752578606,barrel
105818,-1132.777100415,2397.351306055,-3021.735102886,barrel
105819,-1136.266903437,2404.684,-3018.988742742,barrel
105901,-1868.878246065,2404.684,-2635.666241622,barrel
105902,-1870.632127955,2412.736657956,-2634.409427634,barrel
105903,-1875.423822387,2418.631612716,-2630.975747962,barrel
105904,-1881.969398709,2420.789315913,-2626.285254302,barrel
105905,-1888.514975031,2418.631612716,-2621.594760642,barrel
105906,-1893.306669464,2412.736657956,-2618.16108097,barrel
105907,-1895.060551353,2404.684,-2616.904266982,barrel
105908,-1893.306669464,2396.631342044,-2618.16108097,barrel
105909,-1888.514975031,2390.736387284,-2621.594760642,barrel
105910,-1881.969398709,2388.578684087,-2626.285254302,barrel
105911,-1875.423822387,2390.736387284,-2630.975747962,barrel
105912,-1870.632127955,2396.631342044,-2634.409427634,barrel
105913,-1872.820037483,2404.684,-2628.053627086,barrel
105914,-1876.261250602,2412.016693945,-2625.587688638,barrel
105915,-1883.14367684,2412.016693945,-2620.655811741,barrel
105916,-1886.584889959,2404.684,-2618.189873293,barrel
105917,-1883.14367684,2397.351306055,-2620.655811741,barrel
105918,-1876.261250602,2397.351306055,-2625.587688638,barrel
105919,-1878.921331159,2404.684,-2622.031680962,barrel
106001,-2487.35838393,2404.684,-2062.156809202,barrel
106002,-2488.727216347,2412.736657956,-2060.488882076,barrel
106003,-2492.466936057,2418.631612716,-2055.932020424,barrel
106004,-2497.575488185,2420.789315913,-2049.707231647,barrel
106005,-2502.684040312,2418.631612716,-2043.482442869,barrel
106006,-2506.423760022,2412.736657956,-2038.925581217,barrel
106007,-2507.792592439,2404.684,-2037.257654091,barrel
106008,-2506.423760022,2396.631342044,-2038.925581217,barrel
106009,-2502.684040312,2390.736387284,-2043.482442869,barrel
106010,-2497.575488185,2388.578684087,-2049.707231647,barrel
106011,-2492.466936057,2390.736387284,-2055.932020424,barrel
106012,-2488.727216347,2396.631342044,-2060.488882076,barrel
106013,-2489.195572437,2404.684,-2053.783377525,barrel
106014,-2491.881297228,2412.016693945,-2050.510812398,barrel
106015,-2497.25274681,2412.016693945,-2043.965682145,barrel
106016,-2499.938471601,2404.684,-2040.693117018,barrel
106017,-2497.25274681,2397.351306055,-2043.965682145,barrel
106018,-2491.881297228,2397.351306055,-2050.510812398,barrel
106019,-2493.530375227,2404.684,-2046.387493236,barrel
106101,-717.992556383,2121.948,-3150.226837043,barrel
106102,-720.093893854,2130.000657956,-3149.736873864,barrel
106103,-725.834854588,2135.895612716,-3148.398269566,barrel
106104,-733.677152794,2138.053315913,-3146.56970209,barrel
106105,-741.519451,2135.895612716,-3144.741134614,barrel
106106,-747.260411734,2130.000657956,-3143.402530316,barrel
106107,-749.361749205,2121.948,-3142.912567138,barrel
106108,-747.260411734,2113.895342044,-3143.402530316,barrel
106109,-741.519451,2108.000387284,-3144.741134614,barrel
106110,-733.677152794,2105.842684087,-3146.56970209,barrel
106111,-725.834854588,2108.000387284,-3148.398269566,barrel
106112,-720.093893854,2113.895342044,-3149.736873864,barrel
106113,-724.547518254,2121.948,-3144.702156553,barrel
106114,-728.670458412,2129.280693945,-3143.74082174,barrel
106115,-736.916338726,2129.280693945,-3141.818152114,barrel
106116,-741.039278883,2121.948,-3140.856817302,barrel
106117,-736.916338726,2114.615306055,-3141.818152114,barrel
106118,-728.670458412,2114.615306055,-3143.74082174,barrel
106119,-732.488877616,2121.948,-3141.473467789,barrel
106201,-1508.866255113,2121.948,-2857.055312735,barrel
106202,-1510.769179444,2130.000657956,-2856.038178489,barrel
106203,-1515.968065399,2135.895612716,-2853.259316051,barrel
106204,-1523.069875686,2138.053315913,-2849.463319368,barrel
106205,-1530.171685972,2135.895612716,-2845.667322685,barrel
106206,-1535.370571927,2130.000657956,-2842.888460247,barrel
106207,-1537.273496258,2121.948,-2841.871326001,barrel
106208,-1535.370571927,2113.895342044,-2842.888460247,barrel
106209,-1530.171685972,2108.000387284,-2845.667322685,barrel
106210,-1523.069875686,2105.842684087,-2849.463319368,barrel
106211,-1515.968065399,2108.000387284,-2853.259316051,barrel
106212,-1510.769179444,2113.895342044,-2856.038178489,barrel
106213,-1513.767969546,2121.948,-2850.022332196,barrel
106214,-1517.501612166,2129.280693945,-2848.026658638,barrel
106215,-1524.968897406,2129.280693945,-2844.035311522,barrel
106216,-1528.702540026,2121.948,-2842.039637964,barrel
106217,-1524.968897406,2114.615306055,-2844.035311522,barrel
106218,-1517.501612166,2114.615306055,-2848.026658638,barrel
106219,-1520.603087507,2121.948,-2844.848283286,barrel
106301,-2196.913212077,2121.948,-2369.180190371,barrel
106302,-2198.488042119,2130.000657956,-2367.705201076,barrel
106303,-2202.790557809,2135.895612716,-2363.675455381,barrel
106304,-2208.667903541,2138.053315913,-2358.170720392,barrel
106305,-2214.545249273,2135.895612716,-2352.665985402,barrel
106306,-2218.847764963,2130.000657956,-2348.636239707,barrel
106307,-2220.422595005,2121.948,-2347.161250412,barrel
106308,-2218.847764963,2113.895342044,-2348.636239707,barrel
106309,-2214.545249273,2108.000387284,-2352.665985402,barrel
106310,-2208.667903541,2105.842684087,-2358.170720392,barrel
106311,-2202.790557809,2108.000387284,-2363.675455381,barrel
106312,-2198.488042119,2113.895342044,-2367.705201076,barrel
106313,-2199.827635334,2121.948,-2361.118195784,barrel
106314,-2202.917538842,2129.280693945,-2358.224185335,barrel
106315,-2209.097345858,2129.280693945,-2352.436164439,barrel
106316,-2212.187249366,2121.948,-2349.542153991,barrel
106317,-2209.097345858,2114.615306055,-2352.436164439,barrel
106318,-2202.917538842,2114.615306055,-2358.224185335,barrel
106319,-2205.0907099,2121.948,-2354.351389612,barrel
106401,-2735.244164208,2121.948,-1719.849353289,barrel
106402,-2736.383577898,2130.000657956,-1718.017027028,barrel
106403,-2739.496513987,2135.895612716,-1713.011018586,barrel
106404,-2743.748863766,2138.053315913,-1706.172683882,barrel
106405,-2748.001213546,2135.895612716,-1699.334349178,barrel
106406,-2751.114149635,2130.000657956,-1694.328340736,barrel
106407,-2752.253563325,2121.948,-1692.496014475,barrel
106408,-2751.114149635,2113.895342044,-1694.328340736,barrel
106409,-2748.001213546,2108.000387284,-1699.334349178,barrel
106410,-2743.748863766,2105.842684087,-1706.172683882,barrel
106411,-2739.496513987,2108.000387284,-1713.011018586,barrel
106412,-2736.383577898,2113.895342044,-1718.017027028,barrel
106413,-2735.97268316,2121.948,-1711.307756261,barrel
106414,-2738.208275739,2129.280693945,-1707.712630952,barrel
106415,-2742.679460895,2129.280693945,-1700.522380335,barrel
106416,-2744.915053474,2121.948,-1696.927255026,barrel
106417,-2742.679460895,2114.615306055,-1700.522380335,barrel
106418,-2738.208275739,2114.615306055,-1707.712630952,barrel
106419,-2739.305044497,2121.948,-1703.409339485,barrel
106501,-2936.329158484,2970.156,-1348.114798109,barrel
106502,-2937.219657761,2978.208657956,-1346.149424323,barrel
106503,-2939.652547031,2984.103612716,-1340.779923282,barrel
106504,-2942.975935578,2986.261315913,-1333.445048456,barrel
106505,-2946.299324126,2984.103612716,-1326.110173629,barrel
106506,-2948.732213396,2978.208657956,-1320.740672588,barrel
106507,-2949.622712673,2970.156,-1318.775298802,barrel
106508,-2948.732213396,2962.103342044,-1320.740672588,barrel
106509,-2946.299324126,2956.208387284,-1326.110173629,barrel
106510,-2942.975935578,2954.050684087,-1333.445048456,barrel
106511,-2939.652547031,2956.208387284,-1340.779923282,barrel
